Probeta 8;Probeta 8;;;;;
Deformación;Fuerza estándar;;area inicial;diametro inicial;;1000000
%;N;;2,82743E-05;0,006;;
0;-4,260035515;21123,42969;;;;
-1,7593E-06;-4,535326481;;MPa ingenieril;MPa real;;% real
16,42283863;20589,79883;;728,1194965;12679,58548;;2,857283358
16,42724312;20591,16602;;728,1657785;12683,51948;;2,857530011
16,43157014;20592,58398;;728,2151691;12687,57538;;2,857781911
16,4359234;20594,09766;;728,2635234;12691,62548;;2,858034678
16,4403029;20595,67578;;728,3136738;12695,65089;;2,858282938
16,44465366;20597,24805;;728,367209;12699,75486;;2,858532641
16,44903941;20598,68164;;728,4230238;12703,91818;;2,858783787
16,45343016;20600,20313;;728,4786313;12708,05742;;2,859033221
16,45779091;20601,9082;;728,5293343;12712,13707;;2,859284599
16,46212543;20603,60742;;728,5831458;12716,27505;;2,8595362
16,46649619;20605,24023;;728,6434506;12720,50501;;2,85978602
16,47088068;20606,69727;;728,7035482;12724,71276;;2,860034274
16,47522895;20608,02148;;728,7612971;12728,90642;;2,860284542
16,47962469;20609,39844;;728,812829;12733,00198;;2,860535534
16,48401793;20610,82422;;728,8596637;12736,98949;;2,860784389
16,48837369;20612,2168;;728,9083634;12741,04463;;2,861035899
16,4927457;20613,65625;;728,9587901;12745,12856;;2,861287203
16,49716143;20614,96484;;729,0080425;12749,16507;;2,8615363
16,50152094;20616,18164;;729,0589528;12753,24286;;2,861786263
16,50582797;20617,44727;;729,1052348;12757,27199;;2,862038664
16,51020122;20618,70313;;729,1482702;12761,20372;;2,862287788
16,51458072;20620,00195;;729,1930325;12765,12778;;2,862533852
16,51893523;20621,39648;;729,2374494;12769,09448;;2,862783638
16,52333347;20622,72852;;729,2833861;12773,09273;;2,863033718
16,52770173;20624,00391;;729,3327075;12777,13246;;2,863282309
16,5320325;20625,375;;729,3798185;12781,16579;;2,863533334
16,536392;20626,74414;;729,4249262;12785,14254;;2,863782585
16,54080274;20628,20508;;729,4734187;12789,15168;;2,864029636
16,5451685;20629,52539;;729,5218422;12793,181;;2,864278265
16,54947803;20630,86719;;729,5735123;12797,30506;;2,864529752
16,55384753;20632,33008;;729,6202088;12801,3095;;2,864778613
16,55823453;20633,88086;;729,6676651;12805,28666;;2,865024207
16,56257029;20635,36914;;729,7194043;12809,38316;;2,865273158
16,56695104;20636,75781;;729,774252;12813,54747;;2,865523044
16,57135553;20638,19141;;729,8268892;12817,63604;;2,86576995
16,57571504;20639,60156;;729,8760034;12821,69602;;2,866019355
16,58009079;20641,03906;;729,9267064;12825,80167;;2,86627005
16,58448279;20642,30859;;729,9765805;12829,86036;;2,866518122
16,5888348;20643,64844;;730,0274216;12833,94835;;2,866767057
16,59315932;20644,98633;;730,0723221;12837,94418;;2,867016853
16,59755506;20646,24805;;730,1197094;12841,95495;;2,867264314
16,60192457;20647,50977;;730,1670276;12845,94485;;2,867510151
16,60624534;20648,81836;;730,2116518;12849,93975;;2,867759976
16,61063234;20650,0957;;730,2562759;12853,91588;;2,868008246
16,61503558;20651,32031;;730,302558;12857,88601;;2,868253688
16,61938509;20652,51172;;730,3477348;12861,88544;;2,86850283
16,62376084;20653,72461;;730,3910465;12865,86427;;2,868752832
16,62815034;20655,09961;;730,4331838;12869,78355;;2,868999721
16,6325011;20656,5293;;730,4760811;12873,73575;;2,869248039
16,63682437;20657,90039;;730,5247118;12877,79944;;2,869497075
16,64120887;20659,1543;;730,5752766;12881,86937;;2,869743852
16,64559087;20660,4082;;730,6237691;12885,8831;;2,86998901
16,64993288;20661,74023;;730,668117;12889,86887;;2,870237578
16,65431488;20663,16992;;730,7124648;12893,8532;;2,870485943
16,65869063;20664,5293;;730,7595758;12897,85747;;2,870731981
16,66304139;20665,80859;;730,8101407;12901,95234;;2,870980223
16,66743089;20667,06641;;730,8582187;12905,99918;;2,871228049
16,67185287;20668,35938;;730,9034646;12909,97815;;2,8714744
16,67619989;20669,61523;;730,9479506;12913,9724;;2,871722882
16,68049567;20670,875;;730,99368;12918,01277;;2,871973141
16,68486268;20672,27734;;731,038097;12921,97553;;2,872219096
16,68925842;20673,69727;;731,0826521;12925,90366;;2,872462092
16,69361668;20675;;731,1322498;12929,97344;;2,872709058
16,69797993;20676,29492;;731,1824693;12934,07565;;2,872957586
16,70236818;20677,7207;;731,2285441;12938,07756;;2,873203935
16,70671019;20679,18945;;731,2743426;12942,07864;;2,873450505
16,71108595;20680,63867;;731,3247693;12946,18032;;2,873698426
16,71549668;20681,95313;;731,3767157;12950,27555;;2,873943675
16,71985369;20683,33789;;731,4279713;12954,38366;;2,874190768
16,72416572;20684,80664;;731,4744606;12958,43338;;2,874439775
16,72854522;20686,25195;;731,5234367;12962,48827;;2,874685689
16,73292722;20687,61914;;731,5753831;12966,56333;;2,874929003
16,73726673;20688,89453;;731,6265005;12970,6735;;2,875176065
16,74166248;20690,19141;;731,6748549;12974,73695;;2,875423206
16,74605572;20691,50977;;731,7199626;12978,71215;;2,875667891
16,75039899;20692,82227;;731,7658302;12982,74237;;2,875915686
16,75477599;20694,05273;;731,8124576;12986,78465;;2,876163278
16,75918173;20695,35547;;731,8588778;12990,78708;;2,876407994
16,76355748;20696,57422;;731,9023967;12994,7631;;2,876654549
16,76787325;20697,71289;;731,9484715;12998,80592;;2,876902663
16,77223401;20698,87109;;731,991576;13002,77443;;2,877149026
16,77661351;20700,10742;;732,0318483;13006,6491;;2,877391953
16,78095053;20701,43164;;732,0728113;13010,56932;;2,877637352
16,78534752;20702,65039;;732,1165375;13014,55273;;2,877883746
16,78973577;20703,81641;;732,1633722;13018,5607;;2,878127689
16,79407403;20705,11523;;732,2064766;13022,54664;;2,878374945
16,79843854;20706,55469;;732,247716;13026,49338;;2,878621649
16,80284178;20708,02344;;732,2936526;13030,48747;;2,878865482
16,80718754;20709,42383;;732,3445629;13034,58969;;2,879110731
16,81150207;20710,80469;;732,3965093;13038,73918;;2,879358095
16,81588532;20712,22266;;732,446038;13042,80396;;2,87960217
16,82028231;20713,61719;;732,4948759;13046,834;;2,879844432
16,82462058;20714,98828;;732,5450263;13050,93818;;2,880090493
16,82898633;20716,375;;732,5943477;13055,0381;;2,880337264
16,83338333;20717,71094;;732,6428402;13059,08065;;2,88058068
16,83775033;20718,91016;;732,6918854;13063,15361;;2,880825578
16,84213733;20720,10352;;732,7391345;13067,21786;;2,881072169
16,84653182;20721,23242;;732,7815482;13071,1743;;2,881317017
16,85087509;20722,39844;;732,8237546;13075,14207;;2,881562925
16,85519336;20723,54297;;732,8636815;13079,07501;;2,881809194
16,8595941;20724,56641;;732,9049209;13082,99419;;2,882052531
16,86397985;20725,57422;;732,9454004;13086,88185;;2,88229441
16,86830437;20726,69141;;732,9815971;13090,75381;;2,882540849
16,87269012;20727,8125;;733,0172412;13094,60523;;2,882786387
16,87706337;20728,93359;;733,0567536;13098,48119;;2,883028438
16,88141163;20730,0332;;733,0964042;13102,40486;;2,883273856
16,88581113;20731,04492;;733,1360548;13106,31971;;2,883518515
16,89020562;20732,08398;;733,1749455;13110,203;;2,883761717
16,89455388;20733,29883;;733,2107277;13114,06859;;2,884007724
16,89885966;20734,53711;;733,247477;13117,94813;;2,884253391
16,90323541;20735,78516;;733,2904434;13121,90535;;2,884496414
16,90762116;20736,98047;;733,3342386;13125,84662;;2,884737005
16,91197317;20738,13086;;733,3783792;13129,84577;;2,884981446
16,91635642;20739,38672;;733,4206548;13133,81924;;2,885226385
16,92074217;20740,65234;;733,4613415;13137,73987;;2,885469381
16,92508043;20741,91406;;733,5057584;13141,7506;;2,885714062
16,92945868;20743,20703;;733,5505208;13145,76975;;2,885958822
16,93388192;20744,48242;;733,5951449;13149,75198;;2,886200874
16,93823518;20745,55664;;733,6408744;13153,78375;;2,886445097
16,94253346;20746,62891;;733,6859821;13157,83777;;2,886691768
16,94690046;20747,79102;;733,7239748;13161,71321;;2,886934478
16,95128246;20749,02539;;733,7618984;13165,54741;;2,887174065
16,95564072;20750,22266;;733,8029996;13169,48939;;2,887417424
16,96001647;20751,30273;;733,8466567;13173,48862;;2,887661559
16,96439847;20752,38672;;733,8890013;13177,44724;;2,887904312
16,96874923;20753,53906;;733,9272013;13181,34462;;2,88814798
16,97312374;20754,68359;;733,9655394;13185,24941;;2,888391937
16,97752698;20755,7793;;734,0062952;13189,17505;;2,888634095
16,98190273;20756,96289;;734,0467747;13193,11351;;2,888877516
16,98622475;20758,23047;;734,0855273;13197,04237;;2,889122477
16,990603;20759,45703;;734,1273884;13201,00729;;2,889365848
16,99498375;20760,55859;;734,1722198;13204,98655;;2,889606173
16,99931077;20761,5625;;734,2156005;13208,98139;;2,889849566
17,00370651;20762,6582;;734,2545603;13212,89888;;2,890093038
17,0081185;20763,84375;;734,2900663;13216,7151;;2,890333467
17,01246926;20765,07422;;734,3288188;13220,64054;;2,890577654
17,01683502;20766,23047;;734,370749;13224,63547;;2,890822684
17,02122201;20767,39453;;734,4142679;13228,61443;;2,891064255
17,02558527;20768,4707;;734,4551619;13232,55748;;2,8913066
17,03428055;20770,47852;;734,4963322;13236,52147;;2,891550064
17,03865505;20771,73633;;734,534394;13240,41235;;2,891792153
17,04298332;20773,12109;;734,6054058;13248,07998;;2,892274421
17,04736282;20774,39648;;734,6498918;13252,09598;;2,892516958
17,05174482;20775,45898;;734,6988679;13256,15942;;2,892756873
17,06047758;20777,54492;;734,7439756;13260,19111;;2,89299957
17,06488582;20778,82031;;734,7815539;13264,08911;;2,893242346
17,06922783;20780,14453;;734,8553288;13271,83819;;2,893725992
17,07352736;20781,4375;;734,9004365;13275,89247;;2,893970044
17,07792186;20782,62109;;734,9472712;13279,92969;;2,894210372
17,0823276;20783,67969;;734,9930006;13283,91611;;2,894448291
17,08666711;20784,70117;;735,0348617;13287,90279;;2,894691407
17,09103412;20785,78906;;735,0723018;13291,81817;;2,894935085
17,09541987;20786,97461;;735,1084294;13295,66145;;2,895175043
17,09979312;20788,20313;;735,1469056;13299,56775;;2,895416463
17,10418761;20789,30469;;735,1888358;13303,55066;;2,89565886
17,11292662;20791,25586;;735,2322856;13307,55226;;2,895900508
17,1172349;20792,26563;;735,2712454;13311,48857;;2,896143271
17,12162065;20793,26758;;735,340254;13319,16406;;2,896625861
17,13034216;20795,19531;;735,3759672;13322,97914;;2,89686369
17,13911615;20797,1582;;735,411404;13326,84648;;2,897105736
17,14783017;20799,04688;;735,4795837;13334,4965;;2,897586897
17,15659542;20801,09375;;735,5490067;13342,20887;;2,89807072
17,16091119;20802,19922;;735,6158048;13349,8307;;2,898551004
17,16527195;20803,33984;;735,6881982;13357,59297;;2,899033879
17,16964271;20804,42578;;735,7272962;13361,47809;;2,899271548
17,17399097;20805,58789;;735,7676375;13365,41923;;2,899511637
17,17839796;20806,75;;735,8060447;13369,33293;;2,899752218
17,18278245;20807,88086;;735,8471459;13373,27938;;2,899991504
17,18712447;20809,03516;;735,8882472;13377,26941;;2,900233964
17,19149647;20810,26367;;735,9282431;13381,22315;;2,900475127
17,19590346;20811,44727;;735,969068;13385,16105;;2,900713897
17,20027546;20812,47656;;736,0125179;13389,16912;;2,900954258
17,20458499;20813,49414;;736,0543789;13393,17442;;2,901196484
17,208942;20814,53906;;736,0907829;13397,05502;;2,901436729
17,21332775;20815,70117;;736,1267723;13400,88239;;2,901673485
17,21766352;20816,83594;;736,1637289;13404,76264;;2,901912792
17,22205301;20817,84375;;736,2048301;13408,73986;;2,90215362
17,23078327;20819,93555;;736,2449642;13412,66302;;2,902391646
17,23515278;20821,08008;;736,2806083;13416,54428;;2,902632565
17,23955102;20822,1582;;736,3545905;13424,32095;;2,903111554
17,24389428;20823,24023;;736,39507;13428,27661;;2,903351202
17,24823755;20824,27539;;736,4332009;13432,21094;;2,903592369
17,25264954;20825,37109;;736,4714699;13436,10764;;2,903830464
17,26135856;20827,33008;;736,508081;13439,97442;;2,904068503
17,26572681;20828,36328;;736,5468336;13443,93122;;2,90431025
17,27013005;20829,45898;;736,6161185;13451,61106;;2,904787273
17,27889155;20831,46094;;736,6526606;13455,49625;;2,905026452
17,28328105;20832,56641;;736,6914132;13459,44793;;2,905267489
17,28762681;20833,66797;;736,7622178;13467,19668;;2,905746927
17,29193634;20834,80078;;736,8013157;13471,14553;;2,905987038
17,30071658;20836,85938;;736,8402755;13475,05998;;2,9062247
17,30504485;20838,04492;;736,8803406;13478,96828;;2,906460325
17,3094231;20839,24219;;736,9531485;13486,7707;;2,906940216
17,3137876;20840,28125;;736,9950786;13490,72797;;2,907176697
17,31813712;20841,29102;;737,0374232;13494,73002;;2,907415851
17,3269361;20843,30469;;737,0741725;13498,61984;;2,907654197
17,33127687;20844,38086;;737,1098857;13502,47996;;2,907891668
17,33558015;20845,44531;;737,1811048;13510,271;;2,908371896
17,33995215;20846,48242;;737,2191665;13514,16865;;2,908608719
17,34871115;20848,27148;;737,2568139;13518,0314;;2,908843442
17,35746765;20850,21484;;737,2934941;13521,9274;;2,909081858
17,36621166;20852,00586;;737,3567693;13529,54637;;2,909559335
17,3749819;20853,36719;;737,4255015;13537,26479;;2,910036448
17,38366718;20854,96484;;737,4888458;13544,87624;;2,910512653
17,39237495;20856,63281;;737,5369929;13552,2289;;2,91099006
17,40115769;20858,11914;;737,5934984;13559,67339;;2,911462617
17,40986671;20859,9375;;737,6524907;13567,18119;;2,911936174
17,41425871;20860,94336;;737,7050589;13574,62712;;2,912413581
17,41862696;20861,97656;;737,7693702;13582,23577;;2,912886755
17,42294898;20862,98828;;737,8049452;13586,13113;;2,913125294
17,42731724;20863,99023;;737,8414872;13590,02711;;2,913362487
17,43602376;20866,04688;;737,8772695;13593,87529;;2,913597115
17,44042575;20867,2207;;737,9127063;13597,75153;;2,913834196
17,44482524;20868,27344;;737,9854451;13605,5172;;2,914306564
17,44916726;20869,30859;;738,0269608;13609,53137;;2,914545306
17,45354176;20870,33203;;738,0641936;13613,46507;;2,914783856
17,45795499;20871,3418;;738,1008048;13617,3452;;2,915019234
17,46662778;20873,09961;;738,1370015;13621,24198;;2,915256317
17,47539802;20874,94141;;738,1727147;13625,15875;;2,915495443
17,48408705;20876,55273;;738,2348846;13632,70883;;2,915965199
17,49285605;20878,15039;;738,3000248;13640,38682;;2,916440011
17,5016163;20879,91797;;738,3570139;13647,85532;;2,916910203
17,51027784;20881,82813;;738,4135194;13655,37492;;2,917384498
17,51906058;20883,52734;;738,4760347;13663,00024;;2,917858096
17,52776335;20885,64063;;738,5435926;13670,64709;;2,918326137
17,53215659;20886,70117;;738,6036902;13678,24648;;2,918800503
17,5365086;20887,73047;;738,6784322;13686,05918;;2,919270329
17,54530509;20889,50391;;738,7159414;13689,9995;;2,919507417
17,55397288;20891,45898;;738,7523453;13693,88921;;2,919742226
17,55833113;20892,48828;;738,8150679;13701,55084;;2,920216662
17,56708888;20894,26758;;738,8842146;13709,23768;;2,920683937
17,57584039;20895,94336;;738,9206185;13713,13352;;2,920918806
17,58454941;20897,81055;;738,9835483;13720,77323;;2,921390599
17,58897389;20898,8125;;739,0428169;13728,34141;;2,921861833
17,59763043;20900,66211;;739,1088552;13736,00504;;2,922330558
17,60639318;20902,44336;;739,144292;13739,93394;;2,922568603
17,61512594;20904,11914;;739,2097086;13747,54897;;2,923034176
17,6238687;20905,93945;;739,2727074;13755,19866;;2,923505241
17,63264394;20907,35352;;739,331976;13762,75784;;2,923974473
17,64132797;20908,66211;;739,3963564;13770,42066;;2,924444021
17,65008322;20910,30469;;739,4463687;13777,8409;;2,924915093
17,65878849;20911,84375;;739,4926507;13785,12503;;2,92538105
17,66754124;20913,31055;;739,550745;13792,68294;;2,925850608
17,67629525;20915,16406;;739,6051782;13800,13659;;2,926317268
17,68498302;20916,98242;;739,6570555;13807,57859;;2,926786253
17,69373578;20918,68359;;739,7226102;13815,27787;;2,927255086
17,70246479;20920,74219;;739,7869216;13822,90607;;2,927720154
17,71121754;20922,56836;;739,8470882;13830,50598;;2,928188483
17,71998529;20924,3418;;739,9198961;13838,3258;;2,928655322
17,72864058;20926,03711;;739,9844837;13846,01065;;2,929123212
17,73744081;20927,64063;;740,0472062;13853,67281;;2,929591685
17,74612734;20929,10156;;740,1071656;13861,20109;;2,930053934
17,75488634;20930,56445;;740,1638784;13868,77686;;2,930523705
17,76366908;20932,08984;;740,2155485;13876,17493;;2,930987189
17,77231812;20934,08008;;740,2672876;13883,62884;;2,931454323
17,78109837;20935,86328;;740,3212373;13891,14271;;2,931922504
17,78982363;20937,7207;;740,3916274;13898,86717;;2,932383345
17,79421437;20938,77344;;740,4546954;13906,55247;;2,932850958
17,80293714;20940,64258;;740,5203882;13914,24749;;2,933315427
17,81170613;20942,17773;;740,5576211;13918,19869;;2,933549076
17,82038392;20943,82227;;740,6237284;13925,90141;;2,934013088
17,82910543;20945,43359;;740,6780235;13933,41732;;2,934479343
17,83788192;20946,70898;;740,7361868;13940,93942;;2,934940533
17,8465872;20948,14063;;740,7931759;13948,47281;;2,935403834
17,85536619;20949,49219;;740,8382836;13955,82411;;2,935869838
17,86404897;20950,79297;;740,8889176;13963,22759;;2,936331847
17,87277048;20952,06641;;740,9367193;13970,63316;;2,936797552
17,88155822;20953,44531;;740,982725;13977,93441;;2,93725794
17,89029223;20954,95508;;741,0277637;13985,24691;;2,937720168
17,89903249;20956,26367;;741,0765325;13992,6797;;2,93818569
17,907754;20957,58594;;741,1299295;14000,16095;;2,938648152
17,91644803;20959,07422;;741,1762116;14007,5133;;2,93911073
17,92522702;20960,33008;;741,2229772;14014,86171;;2,939572103
17,93395728;20961,5293;;741,2756143;14022,30163;;2,94003181
17,94269129;20963,21289;;741,3200313;14029,64989;;2,940495795
17,95140406;20964,52148;;741,362445;14036,92486;;2,940956992
17,96012433;20965,84961;;741,4219899;14044,52787;;2,941418173
17,96888832;20967,51758;;741,468272;14051,86482;;2,941878022
17,97764233;20968,7207;;741,5152448;14059,22123;;2,942338054
17,98638258;20969,90039;;741,5742371;14066,83889;;2,94280018
17,99504162;20971,53711;;741,6167889;14074,13816;;2,943261567
18,00380312;20972,88477;;741,6585118;14081,41225;;2,943722016
18,01254963;20974,21875;;741,7163989;14088,93387;;2,944177978
18,02128739;20976,08789;;741,7640625;14096,33821;;2,944639123
18,03004014;20977,54297;;741,8112426;14103,72306;;2,945099268
18,03875541;20978,95313;;741,8773499;14111,46228;;2,945558741
